Point Number,Latitude,Longitude
190,35.12441593752,129.10126075882
191,35.12441593708,129.10126075853
192,35.12441593664,129.10126075824
193,35.1244159362,129.10126075795
194,35.12441593576,129.10126075766
195,35.12441593532,129.10126075737
196,35.12441593488,129.10126075708
197,35.12441593444,129.10126075679
198,35.124415934,129.1012607565
199,35.12441593356,129.10126075621
200,35.12441593312,129.10126075592
201,35.12441593268,129.10126075563
202,35.12441593224,129.10126075534
203,35.1244159318,129.10126075505
204,35.12441593136,129.10126075476
205,35.12441593092,129.10126075447
206,35.12441593048,129.10126075418
207,35.12441593004,129.10126075389
208,35.1244159296,129.1012607536
209,35.12441592916,129.10126075331
210,35.12441592872,129.10126075302
211,35.12441592828,129.10126075273
212,35.12441592784,129.10126075244
213,35.1244159274,129.10126075215
214,35.12441592696,129.10126075186
215,35.12441592652,129.10126075157
216,35.12441592608,129.10126075128
217,35.12441592564,129.10126075099
218,35.1244159252,129.1012607507
219,35.12441592476,129.10126075041
220,35.12441592432,129.10126075012
221,35.12441592388,129.10126074983
222,35.12441592344,129.10126074954
223,35.124415923,129.10126074925
224,35.12441592256,129.10126074896
225,35.12441592212,129.10126074867
226,35.12441592168,129.10126074838
227,35.12441592124,129.10126074809
228,35.1244159208,129.1012607478
229,35.12441592036,129.10126074751
230,35.12441591992,129.10126074722
231,35.12441591948,129.10126074693
232,35.12441591904,129.10126074664
233,35.1244159186,129.10126074635
234,35.12441591816,129.10126074606
235,35.12441591772,129.10126074577
236,35.12441591728,129.10126074548
237,35.12441591684,129.10126074519
238,35.1244159164,129.1012607449
239,35.12441591596,129.10126074461
240,35.12441591552,129.10126074432
241,35.12441591508,129.10126074403
242,35.12441591464,129.10126074374
243,35.1244159142,129.10126074345
244,35.12441591376,129.10126074316
245,35.12441591332,129.10126074287
246,35.12441591288,129.10126074258
247,35.12441591244,129.10126074229
248,35.124415912,129.101260742
249,35.12441591156,129.10126074171
250,35.12441591112,129.10126074142
251,35.12441591068,129.10126074113
252,35.12441591024,129.10126074084
253,35.1244159098,129.10126074055
254,35.12441590936,129.10126074026
255,35.12441590892,129.10126073997
256,35.12441590848,129.10126073968
257,35.12441590804,129.10126073939
258,35.1244159076,129.1012607391
259,35.12441590716,129.10126073881
260,35.12441590672,129.10126073852
261,35.12441590628,129.10126073823
262,35.12441590584,129.10126073794
263,35.1244159054,129.10126073765
264,35.12441590496,129.10126073736
265,35.12441590452,129.10126073707
266,35.12441590408,129.10126073678
267,35.12441590364,129.10126073649
268,35.1244159032,129.1012607362
269,35.12441590276,129.10126073591
270,35.12441590232,129.10126073562
271,35.12441590188,129.10126073533
272,35.12441590144,129.10126073504
273,35.124415901,129.10126073475
274,35.12441590056,129.10126073446
275,35.12441590012,129.10126073417
276,35.12441589968,129.10126073388
277,35.12441589924,129.10126073359
278,35.1244158988,129.1012607333
279,35.12441589836,129.10126073301
280,35.12441589792,129.10126073272
281,35.12441589748,129.10126073243
282,35.12441589704,129.10126073214
283,35.1244158966,129.10126073185
284,35.12441589616,129.10126073156
285,35.12441589572,129.10126073127
286,35.12441589528,129.10126073098
287,35.12441589484,129.10126073069
288,35.1244158944,129.1012607304
289,35.12441589396,129.10126073011
290,35.12441589352,129.10126072982
291,35.12441589308,129.10126072953
292,35.12441589264,129.10126072924
293,35.1244158922,129.10126072895
294,35.12441589176,129.10126072866
295,35.12441589132,129.10126072837
296,35.12441589088,129.10126072808
297,35.12441589044,129.10126072779
298,35.12441589,129.1012607275
299,35.12441588956,129.10126072721
300,35.12441588912,129.10126072692
301,35.12441588868,129.10126072663
302,35.12441588824,129.10126072634
303,35.1244158878,129.10126072605
304,35.12441588736,129.10126072576
305,35.12441588692,129.10126072547
306,35.12441588648,129.10126072518
307,35.12441588604,129.10126072489
